bookID,title,authors,average_rating,isbn,isbn13,language_code,# num_pages,ratings_count,text_reviews_count
23425,Status Anxiety,Alain de Botton,3.9,375725350,9.78038E+12,eng,306,7414,494
23426,On Love,Alain de Botton,3.98,802142400,9.7808E+12,eng,194,10615,814
23427,Essays in Love,Alain de Botton,3.98,330334360,9.78033E+12,eng,249,1785,155
23438,Miracle at St. Anna,James McBride,3.74,1573229717,9.78157E+12,en-US,336,2078,303
23454,Dragons of Winter Night (Dragonlance: Chronicles  #2),Margaret Weis-Tracy Hickman,4.14,1932796789,9.78193E+12,eng,358,33846,383
23492,The Dharma Bums,Jack Kerouac-Ann  Douglas,3.93,143039601,9.78014E+12,eng,187,1993,166
23503,The Alchemist's Daughter,Katharine McMahon,3.24,307335852,9.78031E+12,eng,346,3479,450
23506,Fullmetal Alchemist  Vol. 11 (Fullmetal Alchemist  #11),Hiromu Arakawa-Akira Watanabe,4.59,1421508389,9.78142E+12,eng,192,7335,120
23518,Bad Astronomy,Philip Plait,4.04,471409766,9.78047E+12,eng,277,5113,230
23521,Mythology: Timeless Tales of Gods and Heroes,Edith Hamilton,3.99,446607258,9.78045E+12,eng,330,1679,184
23522,Mythology,Edith Hamilton-Steele Savage,3.99,316341517,9.78032E+12,eng,497,34223,1451
23529,From Hell,Alan Moore-Eddie Campbell-Pete Mullins,4.16,861661419,9.78086E+12,eng,576,26681,1129
23534,Love Is a Dog from Hell,Charles Bukowski,4.14,876853629,9.78088E+12,eng,312,21626,825
23539,Absolute Watchmen,Alan Moore-Dave Gibbons,4.36,1401207138,9.7814E+12,eng,464,1480,160
23547,America (The Book): A Citizen's Guide to Democracy Inaction  (Teacher's Edition),Jon Stewart-Scott C. Jacobson,4.02,446691860,9.78045E+12,en-GB,227,1819,118
23549,The Journal of Scott Pendleton Collins: A World War 2 Soldier,Walter Dean Myers,3.97,439050138,9.78044E+12,eng,140,1094,170
23576,The Truth with Jokes,Al Franken,3.86,452287677,9.78045E+12,eng,386,7410,204
23577,Lies & the Lying Liars Who Tell Them: A Fair & Balanced Look at the Right,Al Franken,3.81,452285216,9.78045E+12,en-US,421,24937,724
23591,The Children of Húrin,J.R.R. Tolkien-Christopher Tolkien-Alan  Lee,3.97,618894640,9.78062E+12,eng,313,2612,222
23603,Tales from the Perilous Realm,J.R.R. Tolkien,4.08,7149123,9.78001E+12,eng,178,2964,147
23617,Roverandom,J.R.R. Tolkien-Christina Scull-Wayne G. Hammond,3.87,7149115,9.78001E+12,eng,116,8255,384
23686,Ranma ½  Vol. 1 (Ranma ½ (US 2nd)  #1),Rumiko Takahashi,4.15,1569319626,9.78157E+12,eng,304,28648,296
23700,The Mermaids Singing,Lisa Carey,3.76,380815591,9.78038E+12,en-US,288,1805,229
23753,The Absolute Sandman  Volume One,Neil Gaiman-Mike Dringenberg-Chris Bachalo-Michael Zulli-Kelly Jones-Charles Vess-Colleen Doran-Malcolm Jones III-Steve Parkhouse-Daniel Vozzo-Lee Loughridge-Steve Oliff-Todd Klein-Dave McKean-Sam Kieth,4.65,1401210821,9.7814E+12,eng,612,14849,493
23754,Preludes & Nocturnes (The Sandman  #1),Neil Gaiman-Sam Kieth-Mike Dringenberg-Malcolm Jones III-Todd Klein-Karen  Berger,4.25,1563892278,9.78156E+12,eng,233,158629,3543
23756,Berlin Diary: The Journal of a Foreign Correspondent 1934-1941,William L. Shirer-Gordon A. Craig,4.29,801870569,9.7808E+12,eng,627,3494,191
23770,The Egg and I (Betty MacDonald Memoirs  #1),Betty MacDonald,3.93,704102471,9.7807E+12,eng,288,6223,575
23772,Green Eggs and Ham,Dr. Seuss,4.3,394800168,9.78039E+12,eng,62,539202,8276
23774,Something Borrowed (Darcy & Rachel  #1),Emily Giffin,3.84,312321198,9.78031E+12,en-US,322,24424,4090
23790,Short Stories,Anton Chekhov-Ralph E. Matlaw,4.35,393090027,9.78039E+12,eng,384,2633,106
23791,Ward No. 6 and Other Stories,Anton Chekhov-David Plante-Constance Garnett,4.32,1593080034,9.78159E+12,en-US,400,6805,163
23792,Roald Dahl's Book of Ghost Stories,Roald Dahl-F. Marion Crawford-L.P. Hartley-Richard Barham Middleton-Rosemary Timperley-J. Sheridan Le Fanu-Mary Treadgold-Edith Wharton-Jonas Lie-Robert Aickman-Cynthia Asquith-E.F. Benson-A.M. Burrage,3.69,140071784,9.78014E+12,eng,249,2403,214
23807,The Silence of the Lambs  (Hannibal Lecter  #2),Thomas  Harris,4.18,99446782,9.7801E+12,eng,338,387742,3464
23814,King Solomon's Mines (Allan Quatermain  #1),H. Rider Haggard,3.8,812966295,9.78081E+12,eng,264,33836,1118
23856,The Sisters: The Saga of the Mitford Family,Mary S. Lovell,3.97,393324141,9.78039E+12,eng,611,7875,575
23875,El coronel no tiene quien le escriba,Gabriel García Márquez,3.74,307350436,9.78031E+12,spa,104,17246,606
23876,Of Love and Other Demons,Gabriel García Márquez,3.98,517405091,9.78052E+12,eng,160,33467,1070
23878,Chronicle of a Death Foretold,Gabriel García Márquez-Gregory Rabassa,3.96,140003471X,9.7814E+12,eng,120,65713,2633
23882,Ojos de perro azul,Gabriel García Márquez,3.73,307350517,9.78031E+12,spa,192,3093,111
23884,The General in His Labyrinth,Gabriel García Márquez-Edith Grossman,3.68,1400043336,9.7814E+12,eng,248,11460,373
23887,The Autumn of the Patriarch,Gabriel García Márquez-Gregory Rabassa,3.85,60882867,9.78006E+12,eng,255,11872,470
23900,Relato de un náufrago,Gabriel García Márquez,3.76,307350401,9.78031E+12,spa,172,1988,112
23913,The Marriage of Heaven and Hell,William Blake,4.24,486281221,9.78049E+12,eng,48,6894,226
23919,The Complete Stories and Poems,Edgar Allan Poe,4.38,385074077,9.78039E+12,eng,821,174162,1179
23920,Complete Tales and Poems,Edgar Allan Poe,4.38,785814531,9.78079E+12,eng,864,1824,113
23930,The Wild Boys,William S. Burroughs,3.6,802133312,9.7808E+12,eng,193,2911,119
23937,The Soft Machine (The Nova Trilogy #1),William S. Burroughs,3.39,802133290,9.7808E+12,eng,184,5095,187
23940,Junky,William S. Burroughs-Oliver  Harris-Allen Ginsberg,3.84,142003166,9.78014E+12,eng,208,44469,1013
23942,Queer,William S. Burroughs,3.62,330300164,9.78033E+12,eng,160,8784,258
23944,Cities of the Red Night,William S. Burroughs,3.77,312278462,9.78031E+12,en-GB,332,3784,192
23955,Trainspotting,Irvine Welsh-Eric Lindor Fall,4.09,2020336464,9.78202E+12,fre,344,59187,861
23960,Glue,Irvine Welsh,3.82,99436922,9.7801E+12,eng,556,10933,197
23961,Marabou Stork Nightmares,Irvine Welsh,3.86,393315630,9.78039E+12,eng,288,8369,252
23966,Filth,Irvine Welsh,3.74,393318680,9.78039E+12,eng,393,19875,618
23968,The Female Brain,Louann Brizendine,3.82,767920090,9.78077E+12,eng,304,8305,1179
24001,Soldados de Salamina,Javier Cercas,3.79,8483101610,9.78848E+12,spa,209,3896,206
24040,The Discovery (Dive  #1),Gordon Korman,3.72,439507227,9.78044E+12,eng,141,1820,136
24048,The Abduction (Kidnapped  #1),Gordon Korman,3.99,043984777X,9.78044E+12,eng,144,3232,251
24050,The Fugitive Factor (On The Run  #2),Gordon Korman,4.13,439651379,9.78044E+12,eng,160,2464,148
24052,Chasing The Falconers (On The Run  #1),Gordon Korman,4.05,439651360,9.78044E+12,eng,154,4511,362
24073,The Contest (Everest  #1),Gordon Korman,3.85,439401399,9.78044E+12,eng,96,3456,221
24093,Street Magic (The Circle Opens  #2),Tamora Pierce,4.14,590396439,9.78059E+12,eng,300,20623,275
24094,Wolf-Speaker (Immortals  #2),Tamora Pierce,4.23,1416903445,9.78142E+12,eng,344,41550,635
24096,Leonardo's Notebooks,Leonardo da Vinci-H. Anna Suh,3.92,1579124577,9.78158E+12,eng,352,34136,114
24100,The Golden Notebook,Doris Lessing,3.76,006093140X,9.78006E+12,eng,640,15435,1158
24113,Gödel  Escher  Bach: An Eternal Golden Braid,Douglas R. Hofstadter,4.3,465026567,9.78047E+12,eng,777,35970,1430
24127,Death of a Charming Man (Hamish Macbeth  #10),M.C. Beaton,3.79,446403385,9.78045E+12,eng,176,3403,209
24128,The Merchant of Venice,William Shakespeare-Robert          Jackson-Barbara A. Mowat-Paul Werstine,3.8,743477561,9.78074E+12,eng,237,130122,2236
24137,Catherine  Called Birdy,Karen Cushman,3.71,60739428,9.78006E+12,eng,224,33009,1249
24149,Around the World in 8 1/2 Days (Judy Moody #7),Megan McDonald-Peter H. Reynolds,4.15,763628328,9.78076E+12,eng,157,3349,113
24152,Judy Moody  M.D.: The Doctor is In! (Judy Moody #5),Megan McDonald-Peter H. Reynolds,4.08,763626155,9.78076E+12,en-US,151,4436,145
24155,Judy Moody Declares Independence (Judy Moody #6),Megan McDonald-Peter H. Reynolds,4.08,076362800X,9.78076E+12,eng,160,3774,130
24156,Judy Moody Gets Famous! (Judy Moody  #2),Megan McDonald-Peter H. Reynolds,4.03,763619310,9.78076E+12,en-US,144,8080,292
24157,Judy Moody Saves the World! (Judy Moody #3),Megan McDonald-Peter H. Reynolds,4.03,763620874,9.78076E+12,eng,160,5883,248
24172,Amelia's Notebook (Amelia's Notebooks  #1),Marissa Moss,4,1416909052,9.78142E+12,eng,40,5200,157
24178,Charlotte's Web,E.B. White-Garth Williams-Rosemary Wells,4.16,64410935,9.78006E+12,eng,184,1229902,13915
24192,The Runaway Jury,John Grisham,3.97,385339690,9.78039E+12,eng,358,239779,1617
24196,The Boys Start the War (Boy/Girl Battle  #1),Phyllis Reynolds Naylor,4.02,440418410,9.78044E+12,eng,144,1511,112
24213,Alice's Adventures in Wonderland & Through the Looking-Glass,Lewis Carroll-John Tenniel-Martin Gardner,4.07,451527747,9.78045E+12,eng,239,367499,5859
24215,Alice's Adventures in Wonderland: A Pop-Up Adaptation,Robert Sabuda-Lewis Carroll,4.33,689847432,9.78069E+12,en-US,12,21260,104
24217,Alice's Adventures in Wonderland and Through the Looking Glass,Lewis Carroll-John Tenniel-Tan Lin,4.07,1593080158,9.78159E+12,eng,286,2684,264
24220,Alice's Adventures in Wonderland and Through the Looking-Glass (Alice's Adventures in Wonderland  #1-2),Lewis Carroll-Hugh Haughton-John Tenniel,4.07,141439769,9.78014E+12,eng,357,3291,212
24244,The Black Ice (Harry Bosch  #2; Harry Bosch Universe  #2),Michael Connelly,4.07,446613444,9.78045E+12,eng,448,42936,1531
24248,Black Ice (Ice  #1),Anne Stuart,3.71,778321711,9.78078E+12,eng,377,8152,614
24249,A Cavern of Black Ice (Sword of Shadows  #1),J.V. Jones,3.87,076534551X,9.78077E+12,eng,769,7759,156
24253,White Sky  Black Ice (Nathan Active Mystery  #1),Stan Jones,3.77,1569473331,9.78157E+12,eng,284,611,111
24271,Skellig (Skellig  #1),David Almond,3.79,440229081,9.78044E+12,eng,208,16388,1690
24280,Les Misérables,Victor Hugo-Lee Fahnestock-Norman MacAfee,4.16,451525264,9.78045E+12,eng,1463,559595,9943
24281,Les Misérables,Victor Hugo-Charles E. Wilbour,4.16,679600124,9.78068E+12,en-US,1260,718,122
24283,Les Misérables,Victor Hugo-Charles E. Wilbour-James K. Robinson,4.29,449300021,9.78045E+12,eng,400,4565,340
24284,Les Misérables,Victor Hugo-Charles E. Wilbour-Peter Washington,4.16,375403175,9.78038E+12,eng,1480,7958,471
24297,At the Edge of the World (Crispin  #2),Avi,3.68,078685152X,9.78079E+12,en-US,234,2497,251
24300,Poppy,Avi,3.96,689837186,9.78069E+12,eng,163,6589,472
24305,The Secret School,Avi,3.78,152046992,9.78015E+12,eng,176,3540,374
24335,The Trumpet of the Swan,E.B. White-Fred Marcellino,4.07,64408671,9.78006E+12,eng,252,61304,1708
24337,Ella Enchanted (Ella Enchanted #1),Gail Carson Levine,3.98,590920685,9.78059E+12,eng,232,357867,8508
24384,The Cricket in Times Square,George Selden-Garth Williams,4.02,440228891,9.78044E+12,eng,134,54174,1308
24400,The Trouble With Poetry - And Other Poems,Billy Collins,4.17,375755217,9.78038E+12,en-US,101,5327,426
24403,Nine Horses,Billy Collins,4.17,375755209,9.78038E+12,eng,144,4048,239
24431,Trickster's Choice (Daughter of the Lioness  #1),Tamora Pierce,4.28,439968089,9.78044E+12,eng,453,43122,806
24441,The Ships of Earth (Homecoming Saga #3),Orson Scott Card,3.54,812532635,9.78081E+12,eng,351,9143,125
24450,Bait and Switch: The (Futile) Pursuit of the American Dream,Barbara Ehrenreich,3.48,805081240,9.78081E+12,en-US,248,3926,471
24455,For Her Own Good: Two Centuries of the Experts' Advice to Women,Barbara Ehrenreich-Deirdre English,3.97,1400078008,9.7814E+12,en-US,410,2056,118
24471,The Interior (Red Princess  #2),Lisa See,3.69,99279487,9.7801E+12,en-GB,431,2274,203
24472,Peony in Love,Lisa See,3.6,140006466X,9.7814E+12,eng,273,36508,3680
24473,See How She Dies,Lisa Jackson,3.92,821776053,9.78082E+12,eng,510,2797,134
24475,Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas,Chuck Klosterman,3.85,743284887,9.78074E+12,en-US,374,14475,674
24476,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,Chuck Klosterman,3.8,743406567,9.78074E+12,en-US,288,12200,521
24482,A Sorrow Beyond Dreams,Peter Handke-Ralph Manheim-Jeffrey Eugenides,3.82,1590170199,9.78159E+12,eng,76,959,102
24494,The Calvin and Hobbes Lazy Sunday Book,Bill Watterson,4.67,836218523,9.78084E+12,eng,128,19364,196
24521,The Hundred Days (Aubrey & Maturin #19),Patrick O'Brian,4.35,393319792,9.78039E+12,eng,281,5149,141
24524,The Final Unfinished Voyage of Jack Aubrey (Aubrey & Maturin #21),Patrick O'Brian-Richard Snow,3.98,039306025X,9.78039E+12,eng,144,2182,121
24525,The Truelove (Aubrey & Maturin #15),Patrick O'Brian,4.36,393310167,9.78039E+12,eng,304,5838,131
24569,The Gangs of New York,Herbert Asbury-Jorge Luis Borges,3.59,1560252758,9.78156E+12,eng,384,2742,203
24580,The Adventures of Tom Sawyer & Adventures of Huckleberry Finn,Mark Twain,4.08,451528646,9.78045E+12,eng,520,32742,451
24581,The Adventures of Tom Sawyer,Mark Twain-Scott McKowen,3.91,1402714602,9.7814E+12,eng,224,1481,102
24583,The Adventures of Tom Sawyer,Mark Twain-Guy Cardwell-John Seelye,3.91,143039563,9.78014E+12,eng,244,633683,6439
24601,Paris Spleen,Charles Baudelaire-Louise Varèse,4.3,811200078,9.78081E+12,eng,118,7549,171
24655,D'Aulaires' Book of Norse Myths,Ingri d'Aulaire-Edgar Parin d'Aulaire-Michael Chabon,4.38,159017125X,9.78159E+12,eng,154,3314,256
24658,The Prose Edda,Snorri Sturluson-Jesse L. Byock,4.16,140447555,9.78014E+12,eng,180,8182,296
24671,The Tristan Betrayal,Robert Ludlum,3.83,312990685,9.78031E+12,eng,505,5810,142
24674,Isolde  Queen of the Western Isle (Tristan and Isolde  #1),Rosalind Miles,3.65,1400047862,9.7814E+12,eng,360,2218,149
24686,Toys Go Out: Being the Adventures of a Knowledgeable Stingray  a Toughy Little Buffalo  and Someone Called Plastic (Toys #1),Emily Jenkins-Paul O. Zelinsky,3.93,375836047,9.78038E+12,eng,116,3861,495
24694,Bartleby and Benito Cereno,Herman Melville-Stanley Appelbaum,3.8,486264734,9.78049E+12,eng,112,2107,125
24711,The Dance of the Dissident Daughter,Sue Monk Kidd,3.96,006064589X,9.78006E+12,eng,256,5319,587
24723,Talk Talk,T. Coraghessan Boyle,3.42,670037702,9.78067E+12,en-US,340,3993,487
24724,Drop City,T. Coraghessan Boyle-Richard Poe,3.85,142003808,9.78014E+12,eng,497,10071,871
24726,Water Music,T. Coraghessan Boyle-James R. Kincaid,4.17,140065504,9.78014E+12,eng,437,3128,209
24727,East Is East,T. Coraghessan Boyle,3.64,140131671,9.78014E+12,en-US,384,2047,110
24731,The Tortilla Curtain,T. Coraghessan Boyle,3.65,014023828X,9.78014E+12,eng,355,23410,2768
24732,Riven Rock,T. Coraghessan Boyle,3.64,014027166X,9.78014E+12,eng,466,2221,165
24736,World's End,T. Coraghessan Boyle,4.01,140299939,9.78014E+12,eng,480,3180,212
24754,Budding Prospects: A Pastoral,T. Coraghessan Boyle,3.85,140299963,9.78014E+12,eng,326,1702,129
24761,An Acceptable Time (Time Quintet  #5),Madeleine L'Engle,3.82,440208149,9.78044E+12,eng,343,15906,610
24763,So Yesterday,Scott Westerfeld,3.58,1595140328,9.7816E+12,eng,256,10282,817
24765,Specials (Uglies  #3),Scott Westerfeld,3.77,689865406,9.78069E+12,eng,384,148339,6668
24767,Touching Darkness (Midnighters  #2),Scott Westerfeld,3.89,60519568,9.78006E+12,eng,336,16945,674
24768,Pretties (Uglies  #2),Scott Westerfeld,3.85,689865392,9.78069E+12,eng,370,206325,8796
24769,Blue Noon (Midnighters  #3),Scott Westerfeld,3.85,60519592,9.78006E+12,eng,384,14632,716
24770,Uglies (Uglies  #1),Scott Westerfeld,3.86,689865384,9.78069E+12,eng,425,498455,20423
24777,Count Karlstein,Philip Pullman-Diana Bryan,3.5,375803483,9.78038E+12,eng,256,1640,115
24779,The Castle of Llyr (The Chronicles of Prydain  #3),Lloyd Alexander,4.08,805080503,9.78081E+12,eng,174,29624,676
24780,The Book of Three (The Chronicles of Prydain  #1),Lloyd Alexander,4,805080481,9.78081E+12,en-US,190,61995,2372
24781,The High King (The Chronicles of Prydain  #5),Lloyd Alexander,4.24,080508052X,9.78081E+12,eng,253,47268,886
24782,Taran Wanderer (The Chronicles of Prydain  #4),Lloyd Alexander,4.14,805080511,9.78081E+12,eng,222,33286,778
24783,Westmark (Westmark  #1),Lloyd Alexander,3.92,141310685,9.78014E+12,eng,184,4049,167
24784,The Black Cauldron (The Chronicles of Prydain  #2),Lloyd Alexander,4.14,080508049X,9.78081E+12,eng,182,51994,1122
24785,The Foundling and Other Tales of Prydain,Lloyd Alexander,3.93,805080538,9.78081E+12,eng,98,3563,150
24790,Paula,Isabel Allende,4.1,849759388X,9.7885E+12,spa,432,23038,1138
24796,Zorro,Isabel Allende-Margaret Sayers Peden,3.76,006078721X,9.78006E+12,eng,677,15788,1114
24800,House of Leaves,Mark Z. Danielewski,4.12,038560310X,9.78039E+12,eng,705,90180,6932
24804,A Parchment of Leaves,Silas House,4.17,345464974,9.78035E+12,eng,304,3049,347
24812,The Complete Calvin and Hobbes,Bill Watterson,4.82,740748475,9.78074E+12,eng,1456,31249,920
24813,The Calvin and Hobbes Tenth Anniversary Book,Bill Watterson,4.63,836204387,9.78084E+12,eng,208,48868,359
24814,It's a Magical World (Calvin and Hobbes #11),Bill Watterson,4.76,836221362,9.78084E+12,eng,176,23336,294
24815,The Indispensable Calvin and Hobbes,Bill Watterson,4.74,751500283,9.78075E+12,eng,255,15641,291
24816,Homicidal Psycho Jungle Cat (Calvin and Hobbes #9),Bill Watterson,4.72,836217691,9.78084E+12,eng,176,14952,277
24818,The Days Are Just Packed,Bill Watterson,4.69,836217357,9.78084E+12,eng,176,20021,236
24827,Ship of Fools,Richard Paul Russo,3.74,441008933,9.78044E+12,eng,370,2066,191
24830,The Illustrated Man,Ray Bradbury,4.14,000712774X,9.78001E+12,eng,186,56781,1946
24835,The Sot-Weed Factor,John Barth,4.08,1903809509,9.7819E+12,eng,756,5777,250
24836,The Floating Opera and The End of the Road,John Barth,4.03,385240899,9.78039E+12,eng,442,1897,110
24854,Knulp,Hermann Hesse,3.85,3518380710,9.78352E+12,ger,136,3059,103
24861,Demian. Die Geschichte von Emil Sinclairs Jugend,Hermann Hesse,4.12,3518367064,9.78352E+12,ger,194,43967,1497
24866,Dragon's Kin (Pern  #17),Anne McCaffrey-Todd McCaffrey,3.92,345462009,9.78035E+12,en-US,320,7951,182
24870,The Masterharper of Pern (Pern  #15),Anne McCaffrey,4.23,552142743,9.78055E+12,eng,462,19438,214
24875,House of Stairs,William Sleator,3.85,140345809,9.78014E+12,eng,176,3283,431
24888,The Boy Who Couldn't Die,William Sleator,3.68,810987902,9.78081E+12,eng,161,1649,250
24899,Interstellar Pig (Interstellar Pig #1),William Sleator,3.88,340850620,9.78034E+12,eng,200,2067,189
24909,The Mouse and His Child,Russell Hoban-David Small,3.97,439098262,9.78044E+12,eng,244,1780,168
24910,World's Fair,E.L. Doctorow,3.83,452275725,9.78045E+12,eng,304,3074,220
24912,City of God,E.L. Doctorow,3.41,452282098,9.78045E+12,eng,272,2315,233
24914,The March,E.L. Doctorow,3.8,812976150,9.78081E+12,eng,363,8041,812
24920,The Discomfort Zone: A Personal History,Jonathan Franzen,3.39,374299196,9.78037E+12,eng,195,4660,527
24923,A Confederacy of Dunces,John Kennedy Toole-Walker Percy,3.89,141182865,9.78014E+12,eng,338,1409,160
24929,Lost,Gregory Maguire-Douglas Smith,2.81,60988649,9.78006E+12,eng,340,13014,892
24937,Wicked: The Grimmerie,David Cote-Stephen Schwartz-Joan Marcus-Winnie Holzman,4.18,1401308201,9.7814E+12,eng,192,48556,288
24942,My Wicked  Wicked Ways,Errol Flynn-Jeffrey Meyers,4.01,1845130499,9.78185E+12,eng,438,1535,110
24963,Greenwitch,Susan Cooper,4,689840349,9.78069E+12,eng,147,22916,516
24965,Fear and Trembling,Søren Kierkegaard-Alastair Hannay,4,143037579,9.78014E+12,eng,160,13333,505
24970,Either/Or: A Fragment of Life,Søren Kierkegaard-Victor Eremita-Alastair Hannay,4.17,140445773,9.78014E+12,eng,640,6148,122
24978,Inside Job,Connie Willis,3.66,1596060247,9.7816E+12,eng,99,1398,176
24979,Miracle and Other Christmas Stories,Connie Willis,3.9,553580485,9.78055E+12,eng,336,1641,194
24980,Lincoln's Dreams,Connie Willis,3.52,553270257,9.78055E+12,eng,245,3490,296
24982,Uncharted Territory,Connie Willis,3.5,553562940,9.78055E+12,eng,149,1206,118
24983,Doomsday Book (Oxford Time Travel  #1),Connie Willis,4.03,553562738,9.78055E+12,eng,578,38055,3811
24984,Passage,Connie Willis,3.69,553580515,9.78055E+12,eng,780,7177,739
24985,Bellwether,Connie Willis,3.93,553562967,9.78055E+12,en-US,248,9100,1063
